Object Name,RA(deg),DEC(deg),Velocity,Redshift,Distance,Best Mag,Abs Mag,Photometry/Distance Note,General Note,StarSub Spectrum Name,NED Name,AGC#,Source,RA_SDSS,Dec_SDSS,z_SDSS,plate,fiberID,URL,SDSS Raw Spectrum,specObjID,Nucl/extra,RA_HI,DEC_HI,RA_AA oc,DEC_AA oc,AA_cz,Name,HI position,OC position,HI FWHM,HI Flux,S/N,rms,AA Dist,HI Mass,Observed?,4M,MDM,Lick,Palomar,HET,Note,Spectrum Quality,EXP Time,,,,,,,,,,,
135502.70+050525.2,208.76127,5.09034,1396,0.004657,25.6708,16.588348,-15.458849,-,,t241167376077291520_ssub.fits,SDSS J135502.70+050525.2,,SDSS,208.76127,5.0903121,0.00478415004909039,856,410,http://das.sdss.org/spectro/1d_26/0856/1d/spSpec-52339-0856-410.fit,241167376077291520.fit,241167376077291520,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091549.45+093850.4,138.95608,9.64736,2728,0.009099,41.847,17.658445,-15.44987664,-,,t489712832586186752_ssub.fits,SDSS J091549.46+093850.5,,SDSS,138.95609,9.6473593,0.00911215040832758,1739,17,http://das.sdss.org/spectro/1d_26/1739/1d/spSpec-53050-1739-017.fit,489712832586186752.fit,489712832586186752,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100033.86+120126.2,150.1411006,12.02396816,4203,0.014019814,62.7483,18.55142,-15.43658982,-,,,,205071,ALFALFA,,,,,,,,,,150.1445833,12.02055556,150.14125,12.02388889,4203,,100034.7+120114,100033.9+120126,117(  9),1.04(0.07),10.1,2.11,62.8,8.99,"4M2010 N4 37,38","4M2010 N4 37,38",,,,,pilot,,,,,,,,,,,,,
114758.64+135438.4,176.99434,13.91068,3340,0.011141,52.5347,18.167152,-15.43507928,-,,t496188325657313280_ssub.fits,SDSS J114758.64+135438.4,,SDSS,176.99434,13.910677,0.0110609997063875,1762,242,http://das.sdss.org/spectro/1d_26/1762/1d/spSpec-53415-1762-242.fit,496188325657313280.fit,496188325657313280,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
102641.98+115349.9,156.67492,11.89722,2284,0.007618,36.4297,17.374346,-15.43293197,-,,t450306504663236608_ssub.fits,SDSS J102641.98+115350.0,202243,SDSS,156.67492,11.897225,0.00762081984430552,1599,330,http://das.sdss.org/spectro/1d_26/1599/1d/spSpec-53089-1599-330.fit,450306504663236608.fit,450306504663236608,n,156.6758333,11.89777778,156.6745833,11.89722222,2283,,102642.2+115352,102641.9+115350,89(  4),2.03(0.05),25.2,1.9,35.3,8.78,,,,,,,pilot,,,,,,,,,,,,,
094731.39+102931.5,146.88083,10.49211,3123,0.010418,47.4585,17.949369,-15.43220104,-,,t367833937164107776_ssub.fits,SDSS J094731.40+102931.6,192039,SDSS,146.88082,10.492099,0.0104176001623273,1306,356,http://das.sdss.org/spectro/1d_26/1306/1d/spSpec-52996-1306-356.fit,367833937164107776.fit,367833937164107776,n,146.8666667,10.50277778,146.8808333,10.49222222,3112,,094728.0+103010,094731.4+102932,36(  7),0.46(0.05),7,2.36,47.4,8.39,,,,,,,pilot,,,,,,,,,,,,,
151045.96+071113.6,227.6915411,7.18713507,3889,0.012972414,61.7162,18.521206,-15.43078989,-,,,,250194,ALFALFA,,,,,,,,,,227.6925,7.185555556,227.6916667,7.187222222,3889,,151046.2+071108,151046.0+071114,54(  9),0.82(0.05),11,2.24,58,8.81,,,,,,,,,,,,,,,,,,,,
143701.28+081904.4,219.25536,8.3179,1768,0.005896,30.7394,17.007864,-15.43061293,-,,t510263705699614720_ssub.fits,SDSS J143701.28+081904.4,,SDSS,219.25536,8.3179015,0.00580191006883979,1812,32,http://das.sdss.org/spectro/1d_26/1812/1d/spSpec-53795-1812-032.fit,510263705699614720.fit,510263705699614720,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095139.79+111806.7,147.915805,11.30186365,3199,0.010670803,48.6161,18.005384,-15.42851658,-,,,,191906,ALFALFA,,,,,,,,,,147.9195833,11.29972222,147.9154167,11.30194444,3199,,095140.7+111759,095139.7+111807,119(  3),1.62(0.07),14,2.37,48.6,8.96,,,,,,,"pilot object, unobserved",,,,,,,,,,,,,
084225.82+063538.6,130.6076,6.59406,2284,0.007618,33.9121,17.228718,-15.42305542,-,,t334337178362445824_ssub.fits,SDSS J084225.82+063538.6,181874,SDSS,130.6076,6.5940574,0.00761169986799359,1187,446,http://das.sdss.org/spectro/1d_26/1187/1d/spSpec-52708-1187-446.fit,334337178362445824.fit,334337178362445824,n,130.6095833,6.597222222,130.6075,6.594166667,2264,,084226.3+063550,084225.8+063539,55(  6),0.49(0.05),6.7,2.18,35.1,8.15,,,,,,,,,,,,,,,,,,,,
080343.90+100857.3,120.93293,10.149254,2583.773086,0.00861861,37.9841,17.480734,-15.4172752,-,,t680837537547157504_ssub.fits,,182460,SDSS,120.93293,10.149254,0.00861860997974873,2418,93,http://das.sdss.org/spectro/1d_26/2418/1d/spSpec-53794-2418-093.fit,680837537547157504.fit,680837537547157504,n,120.93125,10.14777778,120.9325,10.15,2561,,080343.5+100852,080343.8+100900,60(  4),1.10(0.07),9.9,3.17,39.1,8.6,,,,,,,,,,,,,,,,,,,,
111938.65+112643.2,169.91108,11.44536,3054,0.010186,48.1458,17.99626,-15.41653204,-,,t451995237724717056_ssub.fits,SDSS J111938.66+112643.3,213284,SDSS,169.91109,11.445371,0.0102257002145052,1605,131,http://das.sdss.org/spectro/1d_26/1605/1d/spSpec-53062-1605-131.fit,451995237724717056.fit,451995237724717056,n,169.9108333,11.44055556,169.91125,11.44527778,3029,,111938.6+112626,111938.7+112643,90( 21),0.79(0.07),8.6,2.14,45.9,8.59,,,,,,,pilot,,,,,,,,,,,,,
094810.89+143313.2,147.04539,14.553672,3805.564214,0.0126941,57.0414,18.366331,-15.41461988,-,,t727000917148172288_ssub.fits,,,SDSS,147.04539,14.553672,0.0126940999180079,2582,488,http://das.sdss.org/spectro/1d_26/2582/1d/spSpec-54139-2582-488.fit,727000917148172288.fit,727000917148172288,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
101033.91+123539.6,152.64133,12.59436,2773,0.009249,43.0933,17.766003,-15.40604576,-,,t491401730597060608_ssub.fits,SDSS J101033.92+123539.7,,SDSS,152.64134,12.594373,0.00926143024116755,1745,233,http://das.sdss.org/spectro/1d_26/1745/1d/spSpec-53061-1745-233.fit,491401730597060608.fit,491401730597060608,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
162000.37+114148.1,245.0015595,11.6967019,4945,0.01649488,75.8845,18.999331,-15.40143438,-,,,,268002,ALFALFA,,,,,,,,,,245.0083333,11.69166667,245.0016667,11.69666667,4945,,162002.0+114130,162000.4+114148,35(  9),0.51(0.06),8,2.34,74.1,8.82,,,,,,,,,,,,,,,,,,,,
135740.93+152224.5,209.42058,15.37349,1250.972679,0.00417283,24.972,16.586048,-15.40121863,-,,,,233571,SDSS,209.42058,15.37349,0.00417282991111279,2743,53,http://das.sdss.org/spectro/1d_26/2743/1d/spSpec-54259-2743-053.fit,772318901970141184.fit,772318901970141184,e,209.4183333,15.37805556,209.4208333,15.37333333,1249,,135740.4+152241,135741.0+152224,110(  2),4.47(0.06),43.4,1.94,22.9,8.74,,,,,,,,,,,,,,,,,,,,
100058.56+114514.6,150.24404,11.75406,2951,0.009845,45.4922,17.891077,-15.3986077,-,,t491120229460475904_ssub.fits,SDSS J100058.57+114514.6,,SDSS,150.24407,11.754043,0.00987473037093878,1744,140,http://das.sdss.org/spectro/1d_26/1744/1d/spSpec-53055-1744-140.fit,491120229460475904.fit,491120229460475904,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
100706.51+125351.3,151.77715,12.8976,2721,0.009076,42.2336,17.735224,-15.39306651,-,,t491401731117154304_ssub.fits,SDSS J100706.51+125351.3,202723,SDSS,151.77715,12.8976,0.00907917972654104,1745,357,http://das.sdss.org/spectro/1d_26/1745/1d/spSpec-53061-1745-357.fit,491401731117154304.fit,491401731117154304,n,151.7645833,12.91,151.7770833,12.8975,2727,,100703.5+125436,100706.5+125351,109(  6),0.90(0.06),9,2.14,41.7,8.57,,,,,,,pilot,,,,,,,,,,,,,
142044.53+083735.8,215.18555,8.62663,1298,0.00433,24.2586,16.532164,-15.392165,-,,t509981106024480768_ssub.fits,SDSS J142044.53+083735.8,714055,SDSS,215.18555,8.6266266,0.00428202003240585,1811,171,http://das.sdss.org/spectro/1d_26/1811/1d/spSpec-53533-1811-171.fit,509981106024480768.fit,509981106024480768,n,215.18875,8.624166667,215.1854167,8.626388889,1300,,142045.3+083727,142044.5+083735,90(  2),3.06(0.06),31.1,2.3,22.7,8.57,,,,,,,,,,,,,,,,,,,,
103645.62+133545.2,159.19012,13.59589,2957,0.009865,45.676,17.90959,-15.38885032,-,,t492246375593934848_ssub.fits,SDSS J103645.63+133545.2,,SDSS,159.19014,13.595896,0.00976534001529217,1748,477,http://das.sdss.org/spectro/1d_26/1748/1d/spSpec-53112-1748-477.fit,492246375593934848.fit,492246375593934848,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
143523.29+093005.1,218.84708,9.50142,2077,0.006929,35.2497,17.348841,-15.38693613,-,,t481270657699545088_ssub.fits,LSBC D723-06,242042,NED,,,,,,http://das.sdss.org/spectro/1d_26/1709/1d/spSpec-53533-1709-004.fit,481270657699545088.fit,481270657699545088,n,218.84875,9.506111111,218.8466667,9.501388889,2087,ADBS,143523.7+093022,143523.2+093005,124(  2),2.76(0.06),26.3,2.11,33,8.85,SDSS Spectrum - retrieve,,,,,,,,,,,,,,,,,,,
144114.20+061205.7,220.3091917,6.20158721,4480,0.014943794,70.2451,18.851061,-15.38201918,-,,,,249302,ALFALFA,,,,,,,,,,220.30625,6.198055556,220.3091667,6.201666667,4480,,144113.5+061153,144114.2+061206,226(  9),0.94(0.08),6.3,2.22,66,8.98,,,,,,,,,,,,,,,,,,,,
084246.43+103324.3,130.69346,10.556753,3138.891231,0.0104703,46.4407,17.953245,-15.38124879,-,,t724467307346132992_ssub.fits,,188884,SDSS,130.69346,10.556753,0.0104702999815345,2573,487,http://das.sdss.org/spectro/1d_26/2573/1d/spSpec-54061-2573-487.fit,724467307346132992.fit,724467307346132992,n,130.6845833,10.55222222,130.6933333,10.55666667,3105,,084244.3+103308,084246.4+103324,52(  2),2.06(0.06),25.1,2.5,47.2,9.03,,,,,,,,,,,,,,,,,,,,
145022.63+112414.1,222.59431,11.40392,1790,0.00597,31.0573,17.080322,-15.38049649,-,,t482677981710385152_ssub.fits,SDSS J145022.63+112414.0,,SDSS,222.59431,11.403915,0.00600564992055297,1714,163,http://das.sdss.org/spectro/1d_26/1714/1d/spSpec-53521-1714-163.fit,482677981710385152.fit,482677981710385152,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153703.58+060224.6,234.26493,6.0401738,2657.011747,0.00886291,43.6205,17.818602,-15.3798512,-,,t512517279250907136_ssub.fits,,,SDSS,234.26493,6.0401738,0.00886290986090899,1820,12,http://das.sdss.org/spectro/1d_26/1820/1d/spSpec-54208-1820-012.fit,512517279250907136.fit,512517279250907136,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103140.82+135005.7,157.92009,13.83493,1259,0.004199,21.8157,16.32004,-15.37380576,-,,t491964741997035520_ssub.fits,2MASXi J1031407+135004,202244,SDSS,157.92009,13.834928,0.00420888001099229,1747,547,http://das.sdss.org/spectro/1d_26/1747/1d/spSpec-53075-1747-547.fit,491964741997035520.fit,491964741997035520,n,157.9241667,13.83416667,157.92,13.83444444,1288,,103141.8+135003,103140.8+135004,102(  3),2.06(0.06),22.3,2.05,21.3,8.34,,,,,,,pilot,,,,,,,,,,,,,
095258.83+080144.3,148.24513,8.029,2640,0.008806,40.6646,17.675591,-15.370492,-,,t347848088964038656_ssub.fits,LSBC D709-09,191817,NED,,,,,,http://das.sdss.org/spectro/1d_26/1235/1d/spSpec-52734-1235-458.fit,347848088964038656.fit,347848088964038656,n,148.2475,8.029166667,148.2445833,8.028055556,2641,F709-9,095259.4+080145,095258.7+080141,124(  2),4.12(0.05),46,1.79,40.6,9.2,SDSS Spectrum - retrieve,,,,,,,,,,,,,,,,,,,
154317.92+134750.6,235.82468,13.79739,1828.916918,0.00610066,32.0872,17.161858,-15.36980111,-,,,,,SDSS,235.82468,13.79739,0.00610066018998623,2517,174,http://das.sdss.org/spectro/1d_26/2517/1d/spSpec-54567-2517-174.fit,708706880590970880.fit,708706880590970880,n,,,,,,,,,,,,,,,,,,,,,,B+,3902,,,,,,,,,,,
155449.30+155614.7,238.7054487,15.93742443,5130,0.017111978,78.531,19.112032,-15.36317364,-,,,,257954,ALFALFA,,,,,,,,,,238.7116667,15.94166667,238.7054167,15.9375,5130,,155450.8+155630,155449.3+155615,111(  7),0.66(0.06),6.6,2.11,76.7,8.96,,,,,,,,,,,,,,,,,,,,
090630.50+051110.8,136.6271154,5.18635422,3892,0.012982421,57.242,18.430666,-15.357908,-,,,,198427,ALFALFA,,,,,,,,,,136.635,5.188611111,136.6270833,5.186388889,3892,,090632.4+051119,090630.5+051111,163( 11),1.01(0.08),7.6,2.32,58.8,8.91,,,,,,,,,,,,,,,,,,,,
080118.19+073042.3,120.3258291,7.51175795,2535,0.008455919,37.1984,17.504679,-15.3479423,-,,,,188992,ALFALFA,,,,,,,,,,120.3229167,7.501666667,120.3258333,7.511666667,2535,,080117.5+073006,080118.2+073042,117(  7),0.67(0.06),6.5,2.15,38.9,8.38,,,,,,,,,,,,,,,,,,,,
114406.98+132027.1,176.02909,13.34087,3158,0.010533,49.8077,18.147478,-15.33900444,-,,t452839990737502208_ssub.fits,SDSS J114406.98+132027.1,,SDSS,176.02909,13.340868,0.0105119002982974,1608,528,http://das.sdss.org/spectro/1d_26/1608/1d/spSpec-53138-1608-528.fit,452839990737502208.fit,452839990737502208,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
104056.56+122819.3,160.23567,12.47203,1008,0.003362,15.4024,15.6,-15.33794199,-,,,UGC 05812,5812,NED,,,,,,,,,,160.2366667,12.4725,160.2354167,12.47166667,1008,065-083,104056.8+122821,104056.5+122818,56(  3),1.73(0.05),27.7,1.84,11.1,7.7,,,,,,,"pilot object, unobserved",,,,,,,,,,,,,
154040.13+152320.6,235.16721,15.389071,2015.775947,0.00672396,34.8762,17.384296,-15.3283498,-,,t783297858743828480_ssub.fits,,,SDSS,235.16721,15.389071,0.00672395993024111,2782,639,http://das.sdss.org/spectro/1d_26/2782/1d/spSpec-54592-2782-639.fit,783297858743828480.fit,783297858743828480,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110051.93+135252.7,165.2164,13.881329,1577,0.005259075,27.95,16.910816,-15.32,-,,t492810380435783680_ssub.fits,,,SDSS,165.2164,13.881329,-0.00218850001692772,1750,78,http://das.sdss.org/spectro/1d_26/1750/1d/spSpec-53358-1750-078.fit,492810380435783680.fit,492810380435783680,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
135504.50+051122.3,208.76879,5.18953,1403,0.004679,25.7836,16.739998,-15.31672,-,,,SDSS J135504.50+051122.2,232141,SDSS,208.76879,5.1894851,0.00466998014599085,856,416,http://das.sdss.org/spectro/1d_26/0856/1d/spSpec-52339-0856-416.fit,241167376102457344.fit,241167376102457344,n,208.7641667,5.183611111,208.76875,5.189444444,1398,,135503.4+051101,135504.5+051122,46(  2),1.80(0.05),25.7,2.27,24.1,8.39,,,,,,,,,,,,,,,,,,,,
084554.07+121431.8,131.4753167,12.24218152,4170,0.013909737,60.6257,18.598074,-15.31520983,-,,,,182477,ALFALFA,,,,,,,,,,131.47875,12.24333333,131.4741667,12.24222222,4170,,084554.9+121436,084553.8+121432,84(  3),0.98(0.05),11.7,2.04,62.2,8.95,,,,,,,,,,,,,,,,,,,,
094756.33+142413.2,146.9847224,14.40368334,3805,0.012692218,56.9918,18.465872,-15.31318987,-,,,,193919,ALFALFA,,,,,,,,,,146.9845833,14.40527778,146.9845833,14.40361111,3805,,094756.3+142419,094756.3+142413,124(  7),1.07(0.09),6.3,3.4,57.1,8.92,"4M2010 N4 35,36","4M2010 N4 35,36",,,,,pilot,,,,,,,,,,,,,
145243.51+114019.9,223.18132,11.67222,1542,0.005144,27.7377,16.907635,-15.30771723,-,,t482677981492281344_ssub.fits,SDSS J145243.51+114019.9,245076,SDSS,223.18132,11.672219,0.00541725009679794,1714,111,http://das.sdss.org/spectro/1d_26/1714/1d/spSpec-53521-1714-111.fit,482677981492281344.fit,482677981492281344,n,223.1791667,11.67277778,223.18125,11.67222222,1803,,145243.0+114022,145243.5+114020,127(  6),2.45(0.08),16.7,2.91,29.4,8.7,,,,,,,,B,,,,,,,,,,,,
100603.82+103815.4,151.51595,10.63763,1559,0.005201,25.7225,16.74435,-15.30721588,-,,t368115426183348224_ssub.fits,SDSS J100603.82+103815.4,202297,SDSS,151.51595,10.637632,0.00521261990070343,1307,632,http://das.sdss.org/spectro/1d_26/1307/1d/spSpec-52999-1307-632.fit,368115426183348224.fit,368115426183348224,n,151.5154167,10.63472222,151.5158333,10.63777778,1565,,100603.7+103805,100603.8+103816,258( 26),2.06(0.11),11.1,2.59,25,8.48,,,,,,,pilot,,,,,,,,,,,,,
092424.18+115904.8,141.10077,11.98468,3388.91618,0.0113043,50.7678,18.231842,-15.29609972,-,,t725593312735526912_ssub.fits,,,SDSS,141.10077,11.98468,0.0113043002784252,2577,36,http://das.sdss.org/spectro/1d_26/2577/1d/spSpec-54086-2577-036.fit,725593312735526912.fit,725593312735526912,n,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,
133830.64+082632.3,204.6277,8.4423219,1014.231564,0.00338314,17.1964,15.893149,-15.28403869,-,,t507449342521507840_ssub.fits,,8629,SDSS,204.6277,8.4423219,0.00338314007967711,1802,42,http://das.sdss.org/spectro/1d_26/1802/1d/spSpec-53885-1802-042.fit,507449342521507840.fit,507449342521507840,n,204.6270833,8.446111111,204.6275,8.442222222,1021,073-056,133830.5+082646,133830.6+082632,118(  0),5.54(0.09),42.6,2.67,16.3,8.54,,,,,,,,,,,,,,,,,,,,
094056.29+050240.5,145.23458,5.04461,1813,0.006048,28.5787,17.000132,-15.28008,-,,t279731040480657408_ssub.fits,SDSS J094056.30+050240.5,192833,NED,,,,,,http://das.sdss.org/spectro/1d_26/0993/1d/spSpec-52710-0993-210.fit,279731040480657408.fit,279731040480657408,n,145.225,5.050277778,145.2345833,5.044722222,1871,,094054.0+050301,094056.3+050241,49( 13),1.30(0.07),16.8,2.44,29.3,8.42,SDSS Spectrum - retrieve,,,,,,,,,,,,,,,,,,,
110615.73+123956.8,166.56556,12.6658,3196,0.010661,49.9647,18.218693,-15.27462342,-,,t451713832318926848_ssub.fits,SDSS J110615.73+123956.8,,SDSS,166.56556,12.665803,0.0106838997453451,1604,334,http://das.sdss.org/spectro/1d_26/1604/1d/spSpec-53078-1604-334.fit,451713832318926848.fit,451713832318926848,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
084200.05+103053.0,130.50023,10.514728,2008.116342,0.00669841,30.7157,17.166483,-15.27031909,-,,t724467307291607040_ssub.fits,,,SDSS,130.50023,10.514728,0.00669841002672911,2573,474,http://das.sdss.org/spectro/1d_26/2573/1d/spSpec-54061-2573-474.fit,724467307291607040.fit,724467307291607040,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160727.75+100825.2,241.8656279,10.14035732,4910,0.016378131,75.5915,19.123358,-15.26900682,-,,,,262401,ALFALFA,,,,,,,,,,241.8629167,10.14083333,241.8654167,10.13888889,4910,,160727.1+100827,160727.7+100820,54( 10),0.46(0.05),6.5,2.11,73.3,8.77,,,,,,,,,,,,,,,,,,,,
093358.56+100928.3,143.49403,10.15787,3576,0.011929,53.5006,18.374731,-15.267062,-,,t367270974334173184_ssub.fits,SDSS J093358.56+100928.3,,SDSS,143.49403,10.157871,0.0120126996189356,1304,358,http://das.sdss.org/spectro/1d_26/1304/1d/spSpec-52993-1304-358.fit,367270974334173184.fit,367270974334173184,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094409.09+055612.7,146.03791,5.9368831,3027.878882,0.0101,45.9141,18.043028,-15.266702,-,,t279731041889943552_ssub.fits,,715606,SDSS,146.03791,5.9368831,0.0100999996066093,993,546,http://das.sdss.org/spectro/1d_26/0993/1d/spSpec-52710-0993-546.fit,279731041889943552.fit,279731041889943552,n,146.0458333,5.931388889,146.0379167,5.936666667,3025,,094411.0+055553,094409.1+055612,86(  8),0.64(0.06),7,2.18,46.3,8.51,,,,,,,,,,,,,,,,,,,,
100704.48+050024.5,151.76867,5.00683,1724,0.005752,27.7588,16.954765,-15.26223844,-,,t161509897505079296_ssub.fits,SDSS J100704.48+050024.6,203862,SDSS,151.76867,5.0068413,0.00574435014277697,573,402,http://das.sdss.org/spectro/1d_26/0573/1d/spSpec-52325-0573-402.fit,161509897505079296.fit,161509897505079296,n,151.7666667,5.012777778,151.76875,5.006944444,1739,,100704.0+050046,100704.5+050025,34(  4),0.95(0.05),16.7,2.14,27.4,8.22,,,,,,,,,,,,,,,,,,,,
132650.17+044032.9,201.7090714,4.67582148,3938,0.013135862,62.1044,18.704472,-15.26113985,-,,,,238693,ALFALFA,,,,,,,,,,201.71625,4.678333333,201.7091667,4.675833333,3938,,132651.9+044042,132650.2+044033,64( 12),0.61(0.06),7.3,2.31,58,8.68,,,,,,,,,,,,,,,,,,,,
080030.09+120348.6,120.1253987,12.06350959,4890,0.016311418,69.3369,18.943895,-15.2609271,-,,,,188739,ALFALFA,,,,,,,,,,120.1254167,12.05861111,120.1254167,12.06361111,4890,,080030.1+120331,080030.1+120349,113( 11),1.24(0.06),12.6,2.05,71.9,9.18,,,,,,,,,,,,,,,,,,,,
111719.09+112655.7,169.329563,11.44881091,3059,0.010203809,48.0611,18.148254,-15.26071453,-,sdss high z spectrum,,,215246,ALFALFA,,,,,,http://das.sdss.org/spectro/1d_26/1605/1d/spSpec-53062-1605-249.fit,451995238219644928.fit,451995238219644928,n,169.3320833,11.44361111,169.3295833,11.44888889,3059,,111719.7+112637,111719.1+112656,43(  8),0.40(0.05),6,2.22,46.3,8.31,SDSS Spectrum - retrieve,,,,,,pilot,B+?,3900,,,,,,,,,,,
080129.79+154251.8,120.37415,15.714392,4135.513018,0.0137947,59.1804,18.606527,-15.254362,-,,t638052848633905152_ssub.fits,,,SDSS,120.37415,15.714392,0.0137946996837854,2266,443,http://das.sdss.org/spectro/1d_26/2266/1d/spSpec-53679-2266-443.fit,638052848633905152.fit,638052848633905152,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093841.72+080628.2,144.6738575,8.10784441,3366,0.01122786,50.6333,18.26915,-15.25303117,-,"OC to south, not SDSS up north",,,191861,ALFALFA,,,,,,,,,,144.67125,8.123055556,144.6679167,8.136111111,3366,,093841.1+080723,093840.3+080810,103( 10),1.70(0.06),17.8,2.09,51.2,9.02,,,,,,,,,,,,,,,,,,,,
094542.06+065211.6,146.42528,6.86991,3120,0.010407,47.2649,18.122673,-15.25002072,-,,t347566569586425856_ssub.fits,SDSS J094542.06+065211.6,,SDSS,146.42528,6.8699026,0.0104087004438043,1234,112,http://das.sdss.org/spectro/1d_26/1234/1d/spSpec-52724-1234-112.fit,347566569586425856.fit,347566569586425856,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102840.48+151313.7,157.16868,15.220495,3203.67596,0.0106864,49.4684,18.223175,-15.24846432,-,,t729252869584191488_ssub.fits,,,SDSS,157.16868,15.220495,0.010686400346458,2590,12,http://das.sdss.org/spectro/1d_26/2590/1d/spSpec-54175-2590-012.fit,729252869584191488.fit,729252869584191488,n,,,,,,,,,,,,,,,,,,,,,pilot,,,,,,,,,,,,,
101347.55+065345.7,153.4481388,6.89605387,3842,0.012815638,57.9851,18.570049,-15.24653305,-,,,,208435,ALFALFA,,,,,,,,,,153.445,6.891666667,153.4483333,6.896111111,3842,,101346.8+065330,101347.6+065346,105(  8),0.60(0.05),6.1,2.14,57.9,8.68,,,,,,,,,,,,,,,,,,,,
103137.27+043422.0,157.90533,4.57279,1202,0.004011,19.7658,16.233639,-15.24593298,-,,t162635977557278720_ssub.fits,SDSS J103137.27+043422.0,,SDSS,157.90533,4.5727873,0.0040209898725152,577,344,http://das.sdss.org/spectro/1d_26/0577/1d/spSpec-52367-0577-344.fit,162635977557278720.fit,162635977557278720,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094526.24+051229.2,146.3593653,5.20812534,3152,0.010514026,47.6666,18.158623,-15.23244788,-,,,,198433,ALFALFA,,,,,,,,,,146.355,5.211111111,146.3591667,5.208333333,3152,,094525.2+051240,094526.2+051230,50(  7),0.48(0.05),7.1,2.11,48.1,8.42,,,,,,,,,,,,,,,,,,,,
102855.79+095147.4,157.23247,9.86318,1224,0.004082,20.6586,16.344604,-15.23090043,-,,,SDSS J102855.73+095141.7,202218,SDSS,157.23227,9.8616011,0.00407066009938717,1239,528,http://das.sdss.org/spectro/1d_26/1239/1d/spSpec-52760-1239-528.fit,348974100833632256.fit,348974100833632256,n,157.2270833,9.858333333,157.2325,9.863055556,1190,,102854.5+095130,102855.8+095147,39(  5),0.62(0.04),10,2.16,19.6,7.75,,,,,,,,,,,,,,,,,,,,
114522.10+090943.7,176.3421,9.16214,3031,0.010111,47.9018,18.171675,-15.230084,-,,t345314813309616128_ssub.fits,SDSS J114522.10+090943.6,,SDSS,176.34208,9.1621152,0.0101105002686381,1226,252,http://das.sdss.org/spectro/1d_26/1226/1d/spSpec-52734-1226-252.fit,345314813309616128.fit,345314813309616128,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093333.49+102314.3,143.38956,10.38732,3103,0.010351,46.9098,18.130287,-15.226031,-,,t490275791574138880_ssub.fits,SDSS J093333.49+102314.3,,SDSS,143.38956,10.387321,0.0103548998013139,1741,123,http://das.sdss.org/spectro/1d_26/1741/1d/spSpec-53052-1741-123.fit,490275791574138880.fit,490275791574138880,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
084435.61+094210.0,131.1483939,9.70279668,3828,0.012768938,55.9128,18.512045,-15.22551121,-,,,,188849,ALFALFA,,,,,,,,,,131.1516667,9.698333333,131.1483333,9.702777778,3828,,084436.4+094154,084435.6+094210,102(  4),1.09(0.06),10.5,2.29,57.6,8.93,,,,,,,,,,,,,,,,,,,,
